event_id,victim_id,victim_type,victim_gender,party1,general_category_1,level_of_government,government_area,event_type,aggressor,date,state,Entity,Totalpopulation,Female_population,Male_population,No_health_services_pop,12_year_old_single_population,ID.1.1,avg_scholarity,home_count,average_number_in_home,GDP
698,750,Authority,Male,No disponible,Ex-Síndico(a),Municipal,Executive,Murder,No identificado,2022-08-29,Veracruz_de_Ignacio_de_la_Llave,30,8062579,4190805,3871774,2228480,2081892,2445.4415210688594,8.628476875642344,619.370811921891,3.32551901336074,261684.516
714,770,Authority,Male,PRD,Funcionario(a),State,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armado(s),2022-08-29,Puebla,21,6583278,3423163,3160115,1921945,1790595,1354.3837555886737,8.984105812220566,808.8386736214605,3.768513412816692,595393.262
715,771,Authority,Male,PAN,Funcionario(a),Municipal,Executive,Murder,Sujeto(s) armado(s),2022-08-29,Michoacan_de_Ocampo,16,4748846,2442505,2306341,1784629,1197488,1352.850166481687,8.089049204587496,635.433962264151,3.633529411764706,261684.516
687,740,Authority,Male,MORENA,Funcionario(a),Municipal,Executive,Murder,Sujeto(s) armado(s),2022-08-30,Michoacan_de_Ocampo,16,4748846,2442505,2306341,1784629,1197488,1352.850166481687,8.089049204587496,635.433962264151,3.633529411764706,261684.516
713,769,Authority,Male,PRI,Ex-Funcionario(a),Municipal,Executive,Murder,No identificado,2022-08-30,Hidalgo,13,3082841,1601462,1481379,928550,805091,908.9313280363224,8.592979568671964,679.9188422247446,3.593098751418842,272452.995
723,780,Authority,Male,PRI,Funcionario(a),State,Judicial,Kidnapping,La Familia Michoacana,2022-08-30,Mexico,15,16992418,8741123,8251295,5672574,4799091,9822.752444987776,10.071827628361858,825.7169926650366,3.6701894865525673,261684.516
712,768,Authority,Male,MORENA,Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armado(s),2022-08-31,Chihuahua,8,3741869,1888047,1853822,574108,1019091,2064.8682316118934,9.42680125195618,438.737089201878,3.156682316118936,572880.305
716,772,Authority,Male,PT,Ex-Alcalde(sa),Municipal,Executive,Murder,Sujeto(s) armado(s),2022-09-01,Morelos,17,1971520,1020673,950847,552170,529970,1366.4080962800874,9.947713347921225,896.6094091903719,3.4303501094091904,201049.316
720,776,Authority,Male,MORENA,Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armado(s),2022-09-05,Sonora,26,2944840,1472643,1472197,547727,825042,807.083115183246,10.127375654450262,706.2198952879581,3.2465706806282726,580732.615
718,774,Authority,Male,MORENA,Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armado(s),2022-09-06,Mexico,15,16992418,8741123,8251295,5672574,4799091,9822.752444987776,10.071827628361858,825.7169926650366,3.6701894865525673,261684.516
719,775,Authority,Male,PRI,Funcionario(a),State,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armado(s),2022-09-06,Mexico,15,16992418,8741123,8251295,5672574,4799091,9822.752444987776,10.071827628361858,825.7169926650366,3.6701894865525673,261684.516
721,777,Authority,Male,PRI,Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armado(s),2022-09-09,Zacatecas,32,1622138,831080,791058,326238,406398,993.5205402363534,8.385649971862689,342.0528981429375,3.566724817107485,151882.034
721,778,Authority,Female,PRI,Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armado(s),2022-09-09,Zacatecas,32,1622138,831080,791058,326238,406398,993.5205402363534,8.385649971862689,342.0528981429375,3.566724817107485,151882.034
729,789,Authority,Male,PAN,Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Threat,No identificado,2022-09-09,Guanajuato,11,6166934,3170480,2996454,1275190,1678577,1591.6577032584626,8.676868079721608,630.3865865232522,3.849788041758937,701795.455
722,779,Authority,Male,PAN,Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armado(s),2022-09-11,Chihuahua,8,3741869,1888047,1853822,574108,1019091,2064.8682316118934,9.42680125195618,438.737089201878,3.156682316118936,572880.305
730,790,Authority,Male,MORENA,Funcionario(a),State,Judicial,Murder,Sujeto(s) armado(s),2022-09-13,Tabasco,27,2402598,1228927,1173671,755484,591074,592.5944055944055,9.515856643356642,722.7272727272727,3.543846153846154,448891.865
751,817,Authority,Male,MORENA,Funcionario(a),Federal,Seguridad (e.g. policías; fuerzas del orden),Murder,,2022-09-14,Zacatecas,32,1622138,831080,791058,326238,406398,993.5205402363534,8.385649971862689,342.0528981429375,3.566724817107485,151882.034
750,815,Authority,Male,MORENA,Funcionario(a),Federal,Judicial,Armed Attack,Sujeto(s) armado(s),2022-09-17,Baja_California,2,3769020,1868424,1900583,836310,1085230,1047.178571428571,10.178268849206347,657.7127976190476,3.2020982142857144,261684.516
750,816,Authority,Male,No disponible,Ex-Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Armed Attack,Sujeto(s) armado(s),2022-09-17,Baja_California,2,3769020,1868424,1900583,836310,1085230,1047.178571428571,10.178268849206347,657.7127976190476,3.2020982142857144,261684.516
733,793,Authority,Male,MORENA,Funcionario(a),Federal,Judicial,Assault,Sujeto(s) armado(s),2022-09-18,Tamaulipas,28,3527735,1791595,1736140,713859,924944,1029.1824491819534,9.782062469013386,662.7416955875062,3.1999603371343577,517419.862
732,792,Authority,Female,MC,Funcionario(a),State,Judicial,Murder,Sujeto(s) armado(s),2022-09-19,Jalisco,14,8348151,4249689,4098448,2452513,2420768,1825.6772765015223,9.625217270965956,819.3075006919457,3.523448657625242,1216735.696
734,794,Authority,Male,PVEM,Ex-Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armado(s),2022-09-19,Veracruz_de_Ignacio_de_la_Llave,30,8062579,4190805,3871774,2228480,2081892,2445.4415210688594,8.628476875642344,619.370811921891,3.32551901336074,261684.516
743,808,Authority,Male,No disponible,Funcionario(a),Municipal,Executive,Armed Attack,Sujeto(s) armado(s),2022-09-19,Puebla,21,6583278,3423163,3160115,1921945,1790595,1354.3837555886737,8.984105812220566,808.8386736214605,3.768513412816692,595393.262
735,795,Authority,Male,MORENA,Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armado(s),2022-09-20,Baja_California,2,3769020,1868424,1900583,836310,1085230,1047.178571428571,10.178268849206347,657.7127976190476,3.2020982142857144,261684.516
746,811,Authority,Male,MORENA,Funcionario(a),Municipal,Executive,Armed Attack,Sujeto(s) armado(s),2022-09-20,Baja_California,2,3769020,1868424,1900583,836310,1085230,1047.178571428571,10.178268849206347,657.7127976190476,3.2020982142857144,261684.516
757,823,Authority,Male,MORENA,Funcionario(a),State,Seguridad (e.g. policías; fuerzas del orden),Kidnapping,Sujeto(s) armados,2022-09-20,Guerrero,12,3540685,1840073,1700612,891961,870839,1415.5813780260708,7.39683426443203,490.2283054003725,3.786890130353817,240749.756
736,796,Authority,Male,No disponible,Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armado(s),2022-09-21,Baja_California,2,3769020,1868424,1900583,836310,1085230,1047.178571428571,10.178268849206347,657.7127976190476,3.2020982142857144,261684.516
736,797,Authority,Male,No disponible,Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armado(s),2022-09-21,Baja_California,2,3769020,1868424,1900583,836310,1085230,1047.178571428571,10.178268849206347,657.7127976190476,3.2020982142857144,261684.516
736,798,Authority,Male,No disponible,Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armado(s),2022-09-21,Baja_California,2,3769020,1868424,1900583,836310,1085230,1047.178571428571,10.178268849206347,657.7127976190476,3.2020982142857144,261684.516
737,799,Authority,Male,MORENA,Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armados,2022-09-21,Sonora,26,2944840,1472643,1472197,547727,825042,807.083115183246,10.127375654450262,706.2198952879581,3.2465706806282726,580732.615
754,820,Authority,Male,No disponible,Familiar,Municipal,Executive,Murder,,2022-09-21,Oaxaca,20,4132148,2157305,1974843,1215990,1054399,1247.6970552642194,7.563336022589754,633.5691811214199,3.587277127874143,252892.486
758,823,Authority,Male,MORENA,Funcionario(a),State,Seguridad (e.g. policías; fuerzas del orden),Murder,,2022-09-21,Guerrero,12,3540685,1840073,1700612,891961,870839,1415.5813780260708,7.39683426443203,490.2283054003725,3.786890130353817,240749.756
738,800,Party,Male,PRI,Dirigente,Municipal,Elections and Campaigns,Murder,Sujeto(s) armado(s),2022-09-22,Oaxaca,20,4132148,2157305,1974843,1215990,1054399,1247.6970552642194,7.563336022589754,633.5691811214199,3.587277127874143,252892.486
747,812,Authority,Male,No disponible,Ex-Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Armed Attack,Sujeto(s) armado(s),2022-09-22,Veracruz_de_Ignacio_de_la_Llave,30,8062579,4190805,3871774,2228480,2081892,2445.4415210688594,8.628476875642344,619.370811921891,3.32551901336074,261684.516
739,801,Authority,Male,PAN,Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armado(s),2022-09-23,Guanajuato,11,6166934,3170480,2996454,1275190,1678577,1591.6577032584626,8.676868079721608,630.3865865232522,3.849788041758937,701795.455
744,809,Authority,Male,PAN,Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Assault,Sujeto(s) armado(s),2022-09-23,Jalisco,14,8348151,4249689,4098448,2452513,2420768,1825.6772765015223,9.625217270965956,819.3075006919457,3.523448657625242,1216735.696
745,810,Authority,Male,MORENA,Funcionario(a),Federal,Judicial,Armed Attack,Sujeto(s) armado(s),2022-09-23,Baja_California,2,3769020,1868424,1900583,836310,1085230,1047.178571428571,10.178268849206347,657.7127976190476,3.2020982142857144,261684.516
748,813,Authority,Male,MORENA,Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Armed Attack,Sujeto(s) armado(s),2022-09-24,Mexico,15,16992418,8741123,8251295,5672574,4799091,9822.752444987776,10.071827628361858,825.7169926650366,3.6701894865525673,261684.516
740,802,Authority,Male,MC,Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armado(s),2022-09-26,Jalisco,14,8348151,4249689,4098448,2452513,2420768,1825.6772765015223,9.625217270965956,819.3075006919457,3.523448657625242,1216735.696
756,822,Authority,Female,PAN,Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armados,2022-09-26,Guanajuato,11,6166934,3170480,2996454,1275190,1678577,1591.6577032584626,8.676868079721608,630.3865865232522,3.849788041758937,701795.455
741,803,Authority,Male,PRI,Funcionario(a),Municipal,Executive,Murder,CJNG,2022-09-28,Michoacan_de_Ocampo,16,4748846,2442505,2306341,1784629,1197488,1352.850166481687,8.089049204587496,635.433962264151,3.633529411764706,261684.516
742,804,Authority,Male,PAN,Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armado(s),2022-09-28,Zacatecas,32,1622138,831080,791058,326238,406398,993.5205402363534,8.385649971862689,342.0528981429375,3.566724817107485,151882.034
742,805,Authority,Male,PAN,Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armado(s),2022-09-28,Zacatecas,32,1622138,831080,791058,326238,406398,993.5205402363534,8.385649971862689,342.0528981429375,3.566724817107485,151882.034
742,806,Authority,Male,PAN,Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armado(s),2022-09-28,Zacatecas,32,1622138,831080,791058,326238,406398,993.5205402363534,8.385649971862689,342.0528981429375,3.566724817107485,151882.034
742,807,Authority,Male,PAN,Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armado(s),2022-09-28,Zacatecas,32,1622138,831080,791058,326238,406398,993.5205402363534,8.385649971862689,342.0528981429375,3.566724817107485,151882.034
749,814,Facility,Does not apply,PANAL,No aplica,Municipal,Seguridad (e.g. policías; fuerzas del orden),Assault,Sujeto(s) armado(s),2022-09-28,Guanajuato,11,6166934,3170480,2996454,1275190,1678577,1591.6577032584626,8.676868079721608,630.3865865232522,3.849788041758937,701795.455
752,818,Authority,Female,MORENA,Funcionario(a),State,Judicial,Murder,Sujeto(s) armados,2022-09-28,Mexico,15,16992418,8741123,8251295,5672574,4799091,9822.752444987776,10.071827628361858,825.7169926650366,3.6701894865525673,261684.516
759,824,Authority,Male,PANAL,Ex-Regidor(a),Municipal,Executive,Murder,Sujeto(s) armados,2022-09-28,Baja_California,2,3769020,1868424,1900583,836310,1085230,1047.178571428571,10.178268849206347,657.7127976190476,3.2020982142857144,261684.516
761,826,Authority,Male,FPM,Funcionario(a),Municipal,Executive,Kidnapping,,2022-09-30,Guerrero,12,3540685,1840073,1700612,891961,870839,1415.5813780260708,7.39683426443203,490.2283054003725,3.786890130353817,240749.756
764,828,Authority,Male,PRD,Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Dissappearance,Sujeto(s) armados,2022-10-02,Zacatecas,32,1622138,831080,791058,326238,406398,993.5205402363534,8.385649971862689,342.0528981429375,3.566724817107485,151882.034
766,830,Authority,Male,MORENA,Funcionario(a),Municipal,Executive,Murder,Sujeto(s) armados,2022-10-02,Oaxaca,20,4132148,2157305,1974843,1215990,1054399,1247.6970552642194,7.563336022589754,633.5691811214199,3.587277127874143,252892.486
767,831,Facility,Does not apply,PRI,No aplica,Municipal,Executive,Armed Attack,,2022-10-02,Chiapas,7,5543828,2837881,2705947,1814782,1355791,1050.0,7.681076703191996,807.2439256788947,4.093720819437827,261684.516
770,835,Authority,Female,MORENA,Familiar,Municipal,Executive,Kidnapping,Sujeto(s) armados,2022-10-03,Mexico,15,16992418,8741123,8251295,5672574,4799091,9822.752444987776,10.071827628361858,825.7169926650366,3.6701894865525673,261684.516
771,836,Authority,Male,PRD,Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armados,2022-10-03,Guerrero,12,3540685,1840073,1700612,891961,870839,1415.5813780260708,7.39683426443203,490.2283054003725,3.786890130353817,240749.756
760,825,Authority,Male,PRI,Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armados,2022-10-05,Oaxaca,20,4132148,2157305,1974843,1215990,1054399,1247.6970552642194,7.563336022589754,633.5691811214199,3.587277127874143,252892.486
768,832,Authority,Male,MORENA,Funcionario(a),Municipal,Executive,Armed Attack,Sujeto(s) armados,2022-10-05,Guanajuato,11,6166934,3170480,2996454,1275190,1678577,1591.6577032584626,8.676868079721608,630.3865865232522,3.849788041758937,701795.455
773,838,Authority,Male,PRD,Alcalde(sa),Municipal,Executive,Murder,Los Tequileros,2022-10-05,Guerrero,12,3540685,1840073,1700612,891961,870839,1415.5813780260708,7.39683426443203,490.2283054003725,3.786890130353817,240749.756
773,839,Authority,Male,PRD,Ex-Alcalde(sa),Municipal,Executive,Murder,Los Tequileros,2022-10-05,Guerrero,12,3540685,1840073,1700612,891961,870839,1415.5813780260708,7.39683426443203,490.2283054003725,3.786890130353817,240749.756
773,840,Authority,Male,PRD,Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,Los Tequileros,2022-10-05,Guerrero,12,3540685,1840073,1700612,891961,870839,1415.5813780260708,7.39683426443203,490.2283054003725,3.786890130353817,240749.756
773,841,Authority,Male,PRD,Funcionario(a),Municipal,Executive,Murder,Los Tequileros,2022-10-05,Guerrero,12,3540685,1840073,1700612,891961,870839,1415.5813780260708,7.39683426443203,490.2283054003725,3.786890130353817,240749.756
773,842,Authority,Male,PRD,Funcionario(a),Municipal,Executive,Murder,Los Tequileros,2022-10-05,Guerrero,12,3540685,1840073,1700612,891961,870839,1415.5813780260708,7.39683426443203,490.2283054003725,3.786890130353817,240749.756
773,843,Authority,Male,PRD,Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,Los Tequileros,2022-10-05,Guerrero,12,3540685,1840073,1700612,891961,870839,1415.5813780260708,7.39683426443203,490.2283054003725,3.786890130353817,240749.756
773,844,Authority,Male,PRD,Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,Los Tequileros,2022-10-05,Guerrero,12,3540685,1840073,1700612,891961,870839,1415.5813780260708,7.39683426443203,490.2283054003725,3.786890130353817,240749.756
774,845,Authority,Female,Morelos Progresa,Diputado(a),State,Legislative,Murder,Sujeto(s) armados,2022-10-05,Morelos,17,1971520,1020673,950847,552170,529970,1366.4080962800874,9.947713347921225,896.6094091903719,3.4303501094091904,201049.316
769,833,Authority,Male,PAN,Ex-Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Armed Attack,Sujeto(s) armados,2022-10-06,Colima,6,731391,370769,360622,123074,201601,187.6702702702703,9.67072972972973,781.0216216216216,3.177621621621621,109098.972
769,834,Authority,Male,PAN,Ex-Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Armed Attack,Sujeto(s) armados,2022-10-06,Colima,6,731391,370769,360622,123074,201601,187.6702702702703,9.67072972972973,781.0216216216216,3.177621621621621,109098.972
772,836,Authority,Male,PRD,Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Armed Attack,Sujeto(s) armados,2022-10-06,Guerrero,12,3540685,1840073,1700612,891961,870839,1415.5813780260708,7.39683426443203,490.2283054003725,3.786890130353817,240749.756
762,826,Authority,Male,FPM,Funcionario(a),Municipal,Executive,Murder,,2022-10-07,Guerrero,12,3540685,1840073,1700612,891961,870839,1415.5813780260708,7.39683426443203,490.2283054003725,3.786890130353817,240749.756
763,827,Facility,Does not apply,PAN,No aplica,Municipal,Seguridad (e.g. policías; fuerzas del orden),Assault,Sujeto(s) armados,2022-10-07,Guanajuato,11,6166934,3170480,2996454,1275190,1678577,1591.6577032584626,8.676868079721608,630.3865865232522,3.849788041758937,701795.455
763,837,Authority,Male,PAN,Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armados,2022-10-07,Guanajuato,11,6166934,3170480,2996454,1275190,1678577,1591.6577032584626,8.676868079721608,630.3865865232522,3.849788041758937,701795.455
765,829,Authority,Male,PANAL,Ex-Alcalde(sa),Municipal,Executive,Murder,Sujeto(s) armados,2022-10-10,Morelos,17,1971520,1020673,950847,552170,529970,1366.4080962800874,9.947713347921225,896.6094091903719,3.4303501094091904,201049.316
775,846,Authority,Female,PVEM,Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armados,2022-10-10,Zacatecas,32,1622138,831080,791058,326238,406398,993.5205402363534,8.385649971862689,342.0528981429375,3.566724817107485,151882.034
776,847,Authority,Male,PRI,Ex-Alcalde(sa),Municipal,Executive,Murder,Sujeto(s) armados,2022-10-13,Tabasco,27,2402598,1228927,1173671,755484,591074,592.5944055944055,9.515856643356642,722.7272727272727,3.543846153846154,448891.865
778,849,Authority,Male,FPM,Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Kidnapping,No identificado,2022-10-13,Guerrero,12,3540685,1840073,1700612,891961,870839,1415.5813780260708,7.39683426443203,490.2283054003725,3.786890130353817,240749.756
779,849,Authority,Male,FPM,Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,No identificado,2022-10-13,Guerrero,12,3540685,1840073,1700612,891961,870839,1415.5813780260708,7.39683426443203,490.2283054003725,3.786890130353817,240749.756
777,848,Authority,Female,PRI,Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,No identificado,2022-10-14,Guanajuato,11,6166934,3170480,2996454,1275190,1678577,1591.6577032584626,8.676868079721608,630.3865865232522,3.849788041758937,701795.455
781,851,Authority,Male,PRI,Alcalde(sa),Municipal,Executive,Kidnapping,Sujeto(s) armados,2022-10-15,Tamaulipas,28,3527735,1791595,1736140,713859,924944,1029.1824491819534,9.782062469013386,662.7416955875062,3.1999603371343577,517419.862
781,852,Authority,Male,PRI,Funcionario(a),Municipal,Economy and Finance,Kidnapping,Sujeto(s) armados,2022-10-15,Tamaulipas,28,3527735,1791595,1736140,713859,924944,1029.1824491819534,9.782062469013386,662.7416955875062,3.1999603371343577,517419.862
781,853,Authority,Female,PRI,Regidor(a),Municipal,Executive,Kidnapping,Sujeto(s) armados,2022-10-15,Tamaulipas,28,3527735,1791595,1736140,713859,924944,1029.1824491819534,9.782062469013386,662.7416955875062,3.1999603371343577,517419.862
781,854,Authority,Male,PRI,Funcionario(a),Municipal,Executive,Kidnapping,Sujeto(s) armados,2022-10-15,Tamaulipas,28,3527735,1791595,1736140,713859,924944,1029.1824491819534,9.782062469013386,662.7416955875062,3.1999603371343577,517419.862
781,855,Authority,Female,PRI,Funcionario(a),Municipal,Executive,Kidnapping,Sujeto(s) armados,2022-10-15,Tamaulipas,28,3527735,1791595,1736140,713859,924944,1029.1824491819534,9.782062469013386,662.7416955875062,3.1999603371343577,517419.862
781,856,Authority,Male,PRI,Funcionario(a),Municipal,Executive,Kidnapping,Sujeto(s) armados,2022-10-15,Tamaulipas,28,3527735,1791595,1736140,713859,924944,1029.1824491819534,9.782062469013386,662.7416955875062,3.1999603371343577,517419.862
782,857,Authority,Male,FPM,Funcionario(a),Municipal,Executive,Threat,La Sierra,2022-10-15,Guerrero,12,3540685,1840073,1700612,891961,870839,1415.5813780260708,7.39683426443203,490.2283054003725,3.786890130353817,240749.756
782,858,Authority,Male,FPM,Alcalde(sa),Municipal,Executive,Threat,La Sierra,2022-10-15,Guerrero,12,3540685,1840073,1700612,891961,870839,1415.5813780260708,7.39683426443203,490.2283054003725,3.786890130353817,240749.756
782,859,Authority,Male,FPM,Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Threat,La Sierra,2022-10-15,Guerrero,12,3540685,1840073,1700612,891961,870839,1415.5813780260708,7.39683426443203,490.2283054003725,3.786890130353817,240749.756
782,860,Authority,Male,FPM,Funcionario(a),Municipal,Judicial,Threat,La Sierra,2022-10-15,Guerrero,12,3540685,1840073,1700612,891961,870839,1415.5813780260708,7.39683426443203,490.2283054003725,3.786890130353817,240749.756
784,862,Authority,Male,PAN,Ex-Funcionario(a),Municipal,Executive,Murder,Sujeto(s) armados,2022-10-16,Campeche,4,928363,471424,456939,203304,229890,285.25563909774434,9.33328947368421,604.5751879699249,3.5554887218045117,517309.327
783,861,Authority,Male,PAN,Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,Comando armado,2022-10-18,Puebla,21,6583278,3423163,3160115,1921945,1790595,1354.3837555886737,8.984105812220566,808.8386736214605,3.768513412816692,595393.262
789,867,Authority,Male,No disponible,Ex-Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armados,2022-10-20,Nuevo_Leon,19,5784442,2893492,2890950,1072664,1542048,1409.5,10.392601135557133,723.0997161107168,3.411085876508162,261684.516
785,863,Facility,Does not apply,PRI,No aplica,Municipal,Seguridad (e.g. policías; fuerzas del orden),Assault,Sujeto(s) armados,2022-10-21,Zacatecas,32,1622138,831080,791058,326238,406398,993.5205402363534,8.385649971862689,342.0528981429375,3.566724817107485,151882.034
790,868,Authority,Male,MORENA,Funcionario(a),Municipal,Executive,Murder,Sujeto(s) armados,2022-10-21,Jalisco,14,8348151,4249689,4098448,2452513,2420768,1825.6772765015223,9.625217270965956,819.3075006919457,3.523448657625242,1216735.696
504,553,Party,Male,MC,Ex-Candidato(a),Municipal,Elections and Campaigns,Murder,Sujeto(s) armados,2022-10-21,Campeche,4,928363,471424,456939,203304,229890,285.25563909774434,9.33328947368421,604.5751879699249,3.5554887218045117,517309.327
792,870,Authority,Male,MORENA,Funcionario(a),Federal,Seguridad (e.g. policías; fuerzas del orden),Kidnapping,Sujeto(s) armados,2022-10-22,Oaxaca,20,4132148,2157305,1974843,1215990,1054399,1247.6970552642194,7.563336022589754,633.5691811214199,3.587277127874143,252892.486
793,870,Authority,Male,MORENA,Funcionario(a),Federal,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armados,2022-10-22,Oaxaca,20,4132148,2157305,1974843,1215990,1054399,1247.6970552642194,7.563336022589754,633.5691811214199,3.587277127874143,252892.486
794,871,Authority,Male,PVEM,Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Armed Attack,Sujeto(s) armados,2022-10-22,Zacatecas,32,1622138,831080,791058,326238,406398,993.5205402363534,8.385649971862689,342.0528981429375,3.566724817107485,151882.034
802,879,Authority,Male,MORENA,Funcionario(a),Municipal,Executive,Murder,,2022-10-22,Morelos,17,1971520,1020673,950847,552170,529970,1366.4080962800874,9.947713347921225,896.6094091903719,3.4303501094091904,201049.316
755,821,Authority,Female,MORENA,Funcionario(a),State,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armados,2022-10-23,Zacatecas,32,1622138,831080,791058,326238,406398,993.5205402363534,8.385649971862689,342.0528981429375,3.566724817107485,151882.034
788,866,Authority,Male,PAN,Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armados,2022-10-25,Guanajuato,11,6166934,3170480,2996454,1275190,1678577,1591.6577032584626,8.676868079721608,630.3865865232522,3.849788041758937,701795.455
791,869,Authority,Male,PAN,Ex-Alcalde(sa),Municipal,Executive,Murder,,2022-10-25,San_Luis_Potosi,24,2822255,1449804,1372451,490284,771609,924.192414947016,8.61915225878416,537.85052983826,3.6098605688789736,261684.516
796,873,Authority,Male,MC,Funcionario(a),Municipal,Executive,Murder,Sujeto(s) armados,2022-10-25,Nuevo_Leon,19,5784442,2893492,2890950,1072664,1542048,1409.5,10.392601135557133,723.0997161107168,3.411085876508162,261684.516
786,864,Authority,Male,MC,Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Armed Attack,Sujeto(s) armados,2022-10-26,Jalisco,14,8348151,4249689,4098448,2452513,2420768,1825.6772765015223,9.625217270965956,819.3075006919457,3.523448657625242,1216735.696
795,872,Party,Female,PAN,Ex-Candidato(a),Federal,Elections and Campaigns,Assault,Sujeto(s) armados,2022-10-26,Veracruz_de_Ignacio_de_la_Llave,30,8062579,4190805,3871774,2228480,2081892,2445.4415210688594,8.628476875642344,619.370811921891,3.32551901336074,261684.516
787,865,Authority,Male,PAN,Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,No identificado,2022-10-27,Guanajuato,11,6166934,3170480,2996454,1275190,1678577,1591.6577032584626,8.676868079721608,630.3865865232522,3.849788041758937,701795.455
797,874,Party,Male,PAN,Ex-Candidato(a),Municipal,Elections and Campaigns,Murder,Sujeto(s) armados,2022-10-28,Veracruz_de_Ignacio_de_la_Llave,30,8062579,4190805,3871774,2228480,2081892,2445.4415210688594,8.628476875642344,619.370811921891,3.32551901336074,261684.516
800,877,Authority,Male,MORENA,Funcionario(a),State,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armados,2022-10-28,Zacatecas,32,1622138,831080,791058,326238,406398,993.5205402363534,8.385649971862689,342.0528981429375,3.566724817107485,151882.034
798,875,Authority,Male,No disponible,Ex-Funcionario(a),Municipal,Seguridad (e.g. policías; fuerzas del orden),Murder,Sujeto(s) armados,2022-10-29,Veracruz_de_Ignacio_de_la_Llave,30,8062579,4190805,3871774,2228480,2081892,2445.4415210688594,8.628476875642344,619.370811921891,3.32551901336074,261684.516
