Number,ID.1,event_id,victim_id,victim_type,victim_name,victim_gender,party1,party2,party3,party4,coallition,1stpoliticaloffice,2ndpoliticaloffice,3rdpoliticaloffice,general_category_1,general_category_2,general_category_3,level_of_government,government_area,event_type,aggressor,remarks_on_the_crime,date,state,municipal,INEGIcode,MunINEGIcode,Entity,Totalpopulation,Female_population,Male_population,economically_active_population,No_health_services_pop,12_year_old_single_population,ID.1,avg_scholarity,home_count,average_number_in_home,GDP,Concepto
64,VER-2018-05-10,51,58,Party,José Luis Aguilar,Male,OTRO,,,,,Esposo de candidato a diputación federal por Nueva Alianza,,,Candidato(a),,,Federal,Elections and Campaigns,Murder,No identificado,,2018-05-10,Veracruz_de_Ignacio_de_la_Llave,Veracruz,30,193,30,8062579,4190805,3871774,3851221,2228480,2081892,2445.4415210688594,8.628476875642344,619.370811921891,3.32551901336074,,
65,GTO-2018-05-11,52,59,Party,José Remedios Aguirre,Male,MORENA,,,,,Candidato a alcalde,,,Candidato(a),,,Municipal,Elections and Campaigns,Murder,Comando armado,,2018-05-11,Guanajuato,Apaseo el Alto,11,4,11,6166934,3170480,2996454,2997139,1275190,1678577,1591.6577032584626,8.676868079721608,630.3865865232522,3.849788041758937,701795.455,Guanajuato
66,VER-2018-05-14,53,60,Party,Octavia Ortega Arteaga,Female,PRI,PVEM,,,Sí,Candidato a diputación local,Ex-diputada,,Candidato(a),Ex-Diputado(a),,State,Elections and Campaigns,Threat,Miembros de la delincuencia organizada,,2018-05-14,Veracruz_de_Ignacio_de_la_Llave,Pánuco,30,123,30,8062579,4190805,3871774,3851221,2228480,2081892,2445.4415210688594,8.628476875642344,619.370811921891,3.32551901336074,,
67,JAL-2018-05-15,54,61,Authority,Juan Carlos Andrade Magaña,Male,MC,,,,No,Presidencial municipal con licencia,"Candidato(a) para reelección municipal reelección con coalición (PAN, PRD,MC)",,Alcalde(sa),Candidato(a),,Municipal,Executive,Murder,No identificado,,2018-05-15,Jalisco,Jilotlán de los Dolores,14,49,14,8348151,4249689,4098448,4244047,2452513,2420768,1825.6772765015223,9.625217270965956,819.3075006919457,3.523448657625242,1216735.696,Jalisco
68,MIC-2018-05-15,55,62,Party,Carolina Hernández Rangel,Female,PT,,,,No,Candidato a diputación local por el distrito 11 de Morelia,,,Candidato(a),,,State,Elections and Campaigns,Threat,Sujeto(s) armado(s),Sujeto armado,2018-05-15,Michoacan_de_Ocampo,Morelia,16,53,16,4748846,2442505,2306341,2296059,1784629,1197488,1352.850166481687,8.089049204587496,635.433962264151,3.633529411764706,,
69,GTO-2018-05-16,56,63,Party,Víctor Manuel Rico Escamilla,Male,INDEPENDIENTE,,,,,Candidato a la presidencia municipal de Apaseo el Grande,,,Candidato(a),,,Municipal,Elections and Campaigns,Kidnapping,No identificado,,2018-05-16,Guanajuato,Apaseo el Grande,11,5,11,6166934,3170480,2996454,2997139,1275190,1678577,1591.6577032584626,8.676868079721608,630.3865865232522,3.849788041758937,701795.455,Guanajuato
70,MIC-2018-05-17,57,64,Party,María de Lourdes Torres Díaz,Female,MORENA,,,,,Candidatoa a alcaldía Álvaro Obregón,,,Candidato(a),,,Municipal,Elections and Campaigns,Kidnapping,Comando armado,,2018-05-17,Michoacan_de_Ocampo,Álvaro Obregón,16,3,16,4748846,2442505,2306341,2296059,1784629,1197488,1352.850166481687,8.089049204587496,635.433962264151,3.633529411764706,,
71,MOR-2018-05-17,58,65,Authority,Andrés García Jaime,Male,PRD,,,,,Ex-Alcalde,,,Ex-Alcalde(sa),Ex-Diputado(a),,Municipal,Executive,Murder,Sujeto(s) armado(s),Persona armada,2018-05-17,Morelos,Amacuzac,17,1,17,1971520,1020673,950847,1017989,552170,529970,1366.4080962800874,9.947713347921225,896.6094091903719,3.4303501094091904,201049.316,Morelos
72,OAX-2018-05-17,59,66,Party,Hernán de Mata Quintas,Male,PT,,,,,Candidato a regidor,Dirigente municipal,,Candidato(a),Dirigente,,Municipal,Elections and Campaigns,Murder,No identificado,,2018-05-17,Oaxaca,Santo Domingo Tehuantepec,20,515,20,4132148,2157305,1974843,1825593,1215990,1054399,1247.6970552642194,7.563336022589754,633.5691811214199,3.587277127874143,252892.486,Oaxaca
73,ROO-2018-05-20,185,210,Party,Miguel Ramón Martín Azueta,Male,PAN,PRD,MC,,Sí,Candidato a diputación federal,,,Candidato(a),,,Federal,Elections and Campaigns,Threat,No identificado,,2018-05-20,Quintana_Roo,Solidaridad,23,8,23,1857985,921206,936779,1006817,468580,482478,549.3314065510598,10.038391136801541,685.6666666666666,3.227986512524085,,
74,CHP-2018-05-21,60,67,Party,José Antonio Constantino Corzo,Male,MORENA,,,,No,Candidato suplente a diputación local,Coordinador de campaña,,Candidato(a),Militante,,State,Elections and Campaigns,Assault,Sujeto(s) armado(s),Sujetos en motocicleta,2018-05-21,Chiapas,Suchiate,7,87,7,5543828,2837881,2705947,2501341,1814782,1355791,1050.0,7.681076703191996,807.2439256788947,4.093720819437827,261684.516,Chiapas
75,GRO-2018-05-21,61,68,Authority,Jorge Nájera García,Male,INE,,,,,Capacitador del INE,,,Funcionario(a),,,Municipal,Elections and Campaigns,Murder,No identificado,,2018-05-21,Guerrero,Alpoyeca,12,5,12,3540685,1840073,1700612,1635187,891961,870839,1415.5813780260708,7.39683426443203,490.22830540037245,3.786890130353817,240749.756,Guerrero
76,PUE-2018-05-21,62,69,Party,Constantino de Jesús Mundo,Male,MORENA,PT,PES,,Sí,Integrante del equipo del Candidato(a) a alcalde,,,Militante,,,Municipal,Elections and Campaigns,Armed Attack,No identificado,,2018-05-21,Puebla,Venustiano Carranza,21,194,21,6583278,3423163,3160115,3198118,1921945,1790595,1354.3837555886737,8.984105812220566,808.8386736214605,3.7685134128166915,595393.262,Puebla
77,SLP-2018-05-26,63,70,Party,Juan Carlos Martínez Alvarado,Male,PAN,,,,,Brigadista del equipo proselitista del Candidato a diputación,,,Militante,,,State,Elections and Campaigns,Murder,Sujeto(s) armado(s),,2018-05-26,San_Luis_Potosi,San Luis Potosí,24,28,24,2822255,1449804,1372451,1361868,490284,771609,924.1924149470161,8.61915225878416,537.85052983826,3.6098605688789736,,
78,SON-2018-05-26,64,71,Authority,Manuel Carlos Munguía Estrella,Male,PAN,,,,,Ex-Alcalde,,,Ex-Alcalde(sa),,,Municipal,Executive,Murder,No identificado,,2018-05-26,Sonora,Ónavas,26,44,26,2944840,1472643,1472197,1448628,547727,825042,807.083115183246,10.127375654450262,706.2198952879581,3.2465706806282726,580732.615,Sonora
79,PUE-2018-05-27,65,72,Party,Iván Flores Islas,Male,PRD,MC,,,Sí,Candidato a alcalde,,,Candidato(a),,,Municipal,Elections and Campaigns,Armed Attack,No identificado,,2018-05-27,Puebla,Tlacuilotepec,21,178,21,6583278,3423163,3160115,3198118,1921945,1790595,1354.3837555886737,8.984105812220566,808.8386736214605,3.7685134128166915,595393.262,Puebla
80,PUE-2018-05-27,65,73,Authority,Raymundo Flores Islas,Male,PRD,MC,,,Sí,Ex-Alcalde,,,Ex-Alcalde(sa),,,Municipal,Executive,Armed Attack,No identificado,,2018-05-27,Puebla,Tlacuilotepec,21,178,21,6583278,3423163,3160115,3198118,1921945,1790595,1354.3837555886737,8.984105812220566,808.8386736214605,3.7685134128166915,595393.262,Puebla
81,MEX-2018-05-29,66,74,Party,Erick Ruiz Medina,Male,PAN,PRD,MC,,Sí,Candidato a alcalde,,,Candidato(a),,,Municipal,Elections and Campaigns,Armed Attack,No identificado,,2018-05-29,Mexico,San Martín de las Pirámides,15,75,15,16992418,8741123,8251295,8544416,5672574,4799091,9822.752444987775,10.071827628361858,825.7169926650366,3.6701894865525673,,
82,MOR-2018-05-30,67,75,Party,María Félix Fajardo Cardoso,Female,MORENA,PT,PES,,Sí,Promotora del voto,,,Militante,,,State,Elections and Campaigns,Murder,Sujeto(s) armado(s),,2018-05-30,Morelos,Jiutepec,17,11,17,1971520,1020673,950847,1017989,552170,529970,1366.4080962800874,9.947713347921225,896.6094091903719,3.4303501094091904,201049.316,Morelos
83,MOR-2018-05-30,67,76,Party,Mayra Anahí Carvajal Cortés,Female,MORENA,PT,PES,,Sí,Promotora del voto,,,Militante,,,State,Elections and Campaigns,Armed Attack,Sujeto(s) armado(s),,2018-05-30,Morelos,Jiutepec,17,11,17,1971520,1020673,950847,1017989,552170,529970,1366.4080962800874,9.947713347921225,896.6094091903719,3.4303501094091904,201049.316,Morelos
84,PUE-2018-05-30,68,77,Party,Lalo Vargas,Male,PVEM,,,,,Candidato a alcalde,,,Candidato(a),,,Municipal,Elections and Campaigns,Threat,Sujeto(s) armado(s),"Cerca de cuatro sujetos en una camioneta color negra, lo interceptaron antes de llegar a su casa y lo golpearon",2018-05-30,Puebla,Izúcar de Matamoros,21,85,21,6583278,3423163,3160115,3198118,1921945,1790595,1354.3837555886737,8.984105812220566,808.8386736214605,3.7685134128166915,595393.262,Puebla
85,PUE-2018-05-30,68,78,Party,Claudia Elizabeth Briones,Female,PVEM,,,,,Esposoa del Candidato,,,Familiar,,,Municipal,Elections and Campaigns,Threat,No identificado,"Cerca de cuatro sujetos en una camioneta color negra, lo interceptaron antes de llegar a su casa y la golpearon",2018-05-30,Puebla,Izúcar de Matamoros,21,85,21,6583278,3423163,3160115,3198118,1921945,1790595,1354.3837555886737,8.984105812220566,808.8386736214605,3.7685134128166915,595393.262,Puebla
86,GRO-2018-05-31,69,79,Party,Rodrigo Salado Lorenzo,Male,PRI,,,,,Candidato a regidor,,,Candidato(a),,,Municipal,Elections and Campaigns,Murder,Comando armado,,2018-05-31,Guerrero,San Marcos,12,53,12,3540685,1840073,1700612,1635187,891961,870839,1415.5813780260708,7.39683426443203,490.22830540037245,3.786890130353817,240749.756,Guerrero
87,SON-2018-05-31,70,80,Party,Fabián Espinoza Salas,Male,MORENA,,,,,Secretario particur del Candidato a alcalde,,,Militante,,,Municipal,Elections and Campaigns,Murder,Sujeto(s) armado(s),,2018-05-31,Sonora,Empalme,26,25,26,2944840,1472643,1472197,1448628,547727,825042,807.083115183246,10.127375654450262,706.2198952879581,3.2465706806282726,580732.615,Sonora
88,JAL-2018-06-01,71,81,Authority,Francisco Cárdenas García,Male,MC,,,,,"Jefatura de Inspección Sanitaria y Resguardo de Rastro, Ayuntamiento de Guadalajara",,,Funcionario(a),,,Municipal,Executive,Murder,No identificado,,2018-06-01,Jalisco,Guadalajara,14,39,14,8348151,4249689,4098448,4244047,2452513,2420768,1825.6772765015223,9.625217270965956,819.3075006919457,3.523448657625242,1216735.696,Jalisco
89,PUE-2018-06-01,72,82,Party,Juana Maldonado Infante,Female,PVEM,,,,,Candidata a diputación local,,,Candidato(a),,,Municipal,Elections and Campaigns,Murder,No identificado,,2018-06-01,Puebla,Venustiano Carranza,21,194,21,6583278,3423163,3160115,3198118,1921945,1790595,1354.3837555886737,8.984105812220566,808.8386736214605,3.7685134128166915,595393.262,Puebla
90,PUE-2018-06-01,72,83,Authority,Érika Cazares,Female,No disponible,,,,,Regidora de salud de Juan Galindo,,,Regidor(a),,,Municipal,Executive,Murder,No identificado,,2018-06-01,Puebla,Venustiano Carranza,21,194,21,6583278,3423163,3160115,3198118,1921945,1790595,1354.3837555886737,8.984105812220566,808.8386736214605,3.7685134128166915,595393.262,Puebla
91,OAX-2018-06-02,73,84,Party,Pamela Terán Pineda,Female,PRI,,,,,Candidata a concejal,Regidora con licencia,,Candidato(a),Regidor(a),,Municipal,Elections and Campaigns,Murder,Comando armado,,2018-06-02,Oaxaca,Juchitán de Zaragoza,20,43,20,4132148,2157305,1974843,1825593,1215990,1054399,1247.6970552642194,7.563336022589754,633.5691811214199,3.587277127874143,252892.486,Oaxaca
92,TAM-2018-06-04,74,85,Facility,Sede del Comité Estatal del PAN en Tamaulipas,Does not apply,PAN,,,,,Sede de partido,,,No aplica,,,State,Elections and Campaigns,Armed Attack,No identificado,,2018-06-04,Tamaulipas,Victoria,28,41,28,3527735,1791595,1736140,1737175,713859,924944,1029.1824491819534,9.782062469013386,662.7416955875062,3.1999603371343577,517419.862,Tamaulipas
93,TAM-2018-06-04,75,86,Authority,Heriberto Hiram Sáenz Martínez,Male,PAN,,,,,Hermano del jefe de la oficina del Gobernador(a) de Tamaulipas,,,Familiar,,,State,Executive,Murder,Presuntos miembros del crímen organizado,,2018-06-04,Tamaulipas,Reynosa,28,32,28,3527735,1791595,1736140,1737175,713859,924944,1029.1824491819534,9.782062469013386,662.7416955875062,3.1999603371343577,517419.862,Tamaulipas
94,OAX-2018-06-05,76,87,Party,Ramiro López Hernández,Male,MORENA,PT,PES,,Sí,Candidato a diputación federal,,,Candidato(a),,,Municipal,Elections and Campaigns,Armed Attack,No identificado,,2018-06-05,Oaxaca,Miahuatlán de Porfirio Díaz,20,59,20,4132148,2157305,1974843,1825593,1215990,1054399,1247.6970552642194,7.563336022589754,633.5691811214199,3.587277127874143,252892.486,Oaxaca
95,OAX-2018-06-06,77,88,Party,Ave María Leyva López,Female,PRI,,,,,Candidatoa a alcalde,,,Candidato(a),,,Municipal,Elections and Campaigns,Armed Attack,No identificado,,2018-06-06,Oaxaca,Santiago Juxtlahuaca,20,469,20,4132148,2157305,1974843,1825593,1215990,1054399,1247.6970552642194,7.563336022589754,633.5691811214199,3.587277127874143,252892.486,Oaxaca
96,CHP-2018-06-07,78,89,Party,Omar Coutiño Lazcano,Male,PVEM,,,,No,Candidato a alcalde,,,Candidato(a),,,Municipal,Elections and Campaigns,Threat,Sujeto(s) armado(s),,2018-06-07,Chiapas,Venustiano Carranza,7,106,7,5543828,2837881,2705947,2501341,1814782,1355791,1050.0,7.681076703191996,807.2439256788947,4.093720819437827,261684.516,Chiapas
97,COA-2018-06-07,79,90,Party,Carlos Centeno Aranda,Male,PRD,,,,,Ex-Candidato a alcalde,,,Ex-Candidato(a),,,Municipal,Elections and Campaigns,Assault,No identificado,,2018-06-07,Coahuila_de_Zaragoza,Torreón,5,35,5,3146771,1583096,1563662,1484928,597367,795944,891.8900646678425,9.933227513227513,633.7730746619635,3.393133450911229,,
98,GRO-2018-06-07,80,91,Party,Omar Jalil Flores,Male,PRI,,,,,Candidato del PRI a diputación local en Taxco,,,Candidato(a),,,State,Elections and Campaigns,Threat,Cártel del Golfo,Manta con amenaza,2018-06-07,Guerrero,Taxco de Alarcón,12,55,12,3540685,1840073,1700612,1635187,891961,870839,1415.5813780260708,7.39683426443203,490.22830540037245,3.786890130353817,240749.756,Guerrero
99,HGO-2018-06-07,81,92,Facility,Casa campaña de Daniel Alonso Rodríguez,Does not apply,PAN,PRD,,,,Casa de campaña de Candidato(a) a diputación local por el distrito de Tula,,,No aplica,,,State,Legislative,Armed Attack,No identificado,,2018-06-07,Hidalgo,Tula de Allende,13,76,13,3082841,1601462,1481379,1502364,928550,805091,908.9313280363224,8.592979568671964,679.9188422247446,3.593098751418842,272452.995,Hidalgo
100,OAX-2018-06-07,82,93,Party,Alejandro López Jarquín,Male,PRD,,,,,Candidato a alcalde,Alcalde con licencia,,Candidato(a),Alcalde(sa),,Municipal,Elections and Campaigns,Threat,No identificado,Manta con amenazas,2018-06-07,Oaxaca,Santa Cruz Xoxocotlán,20,385,20,4132148,2157305,1974843,1825593,1215990,1054399,1247.6970552642194,7.563336022589754,633.5691811214199,3.587277127874143,252892.486,Oaxaca
101,COA-2018-06-08,83,94,Party,Fernando Purón Johnston,Male,PRI,,,,,Candidato a diputación federal,,,Candidato(a),,,Federal,Elections and Campaigns,Murder,No identificado,,2018-06-08,Coahuila_de_Zaragoza,Piedras Negras,5,25,5,3146771,1583096,1563662,1484928,597367,795944,891.8900646678425,9.933227513227513,633.7730746619635,3.393133450911229,,
102,OAX-2018-06-08,84,95,Party,Samuel Gurrión Matías,Male,PAN,PRD,MC,,Sí,Candidato a alcalde,,,Candidato(a),,,Municipal,Elections and Campaigns,Threat,No identificado,Manta con amenaza,2018-06-08,Oaxaca,Oaxaca de Juárez,20,67,20,4132148,2157305,1974843,1825593,1215990,1054399,1247.6970552642194,7.563336022589754,633.5691811214199,3.587277127874143,252892.486,Oaxaca
103,ROO-2018-06-09,85,96,Party,Rosely Danilú Magaña,Female,PRI,,,,No,Candidata a regidora,,,Candidato(a),,,Municipal,Elections and Campaigns,Assault,Sujeto(s) armado(s),Sujetos en motocicleta,2018-06-09,Quintana_Roo,Benito Juárez,23,5,23,1857985,921206,936779,1006817,468580,482478,549.3314065510598,10.038391136801541,685.6666666666666,3.227986512524085,,
104,PUE-2018-06-10,86,97,Party,Gilbeto Ramírez Casanova,Male,PSI,,,,,Candidato a alcalde,,,Candidato(a),,,Municipal,Elections and Campaigns,Armed Attack,No identificado,,2018-06-10,Puebla,Acateno,21,2,21,6583278,3423163,3160115,3198118,1921945,1790595,1354.3837555886737,8.984105812220566,808.8386736214605,3.7685134128166915,595393.262,Puebla
105,CHP-2018-06-12,87,98,Party,Ervin Pérez Alfaro,Male,PRI,,,,No,Candidato a alcalde,,,Candidato(a),,,Municipal,Elections and Campaigns,Assault,Sujeto(s) armado(s),,2018-06-12,Chiapas,La Trinitaria,7,99,7,5543828,2837881,2705947,2501341,1814782,1355791,1050.0,7.681076703191996,807.2439256788947,4.093720819437827,261684.516,Chiapas
106,COA-2018-06-13,88,99,Party,Ismael Aguirre Rodríguez,Male,MORENA,,,,,Candidato a alcalde,,,Candidato(a),,,Municipal,Elections and Campaigns,Dissappearance,No identificado,,2018-06-13,Coahuila_de_Zaragoza,Nadadores,5,21,5,3146771,1583096,1563662,1484928,597367,795944,891.8900646678425,9.933227513227513,633.7730746619635,3.393133450911229,,
107,MIC-2018-06-14,89,100,Party,Alejandro Chávez Zavala,Male,PAN,PRD,MC,,,"Candidato a alcalde de Taretan, Michoacán",,,Candidato(a),,,Municipal,Elections and Campaigns,Murder,Comando armado,,2018-06-14,Michoacan_de_Ocampo,Taretan,16,87,16,4748846,2442505,2306341,2296059,1784629,1197488,1352.850166481687,8.089049204587496,635.433962264151,3.633529411764706,,
108,MEX-2018-06-15,90,101,Party,Mayte Sánchez Martínez,Female,PAN,PRD,MC,,Sí,Candidata a alcalde,,,Candidato(a),,,Municipal,Elections and Campaigns,Threat,No identificado,Dejaron dos cabezas de cerdo frente a su domicilio,2018-06-15,Mexico,Otzolotepec,15,67,15,16992418,8741123,8251295,8544416,5672574,4799091,9822.752444987775,10.071827628361858,825.7169926650366,3.6701894865525673,,
109,GTO-2018-06-17,91,102,Party,Jesús Nolasco Acosta,Male,MORENA,,,,,Candidato suplente a segundo regidor(a),,,Candidato(a),,,Municipal,Elections and Campaigns,Murder,Comando armado,,2018-06-17,Guanajuato,León,11,20,11,6166934,3170480,2996454,2997139,1275190,1678577,1591.6577032584626,8.676868079721608,630.3865865232522,3.849788041758937,701795.455,Guanajuato
110,OAX-2018-06-17,92,103,Party,Cipriano Jesús Paz,Male,PRD,,,,,Coordinador de campaña de Candidato a diputación local,,,Militante,,,State,Elections and Campaigns,Murder,No identificado,,2018-06-17,Oaxaca,San Juan Mixtepec,20,208,20,4132148,2157305,1974843,1825593,1215990,1054399,1247.6970552642194,7.563336022589754,633.5691811214199,3.587277127874143,252892.486,Oaxaca
111,QRO-2018-06-17,93,104,Party,Josefina Meza Espinosa,Female,PRI,,,,,Candidata del PRI a la diputación del cuarto distrito local,,,Candidato(a),,,State,Elections and Campaigns,Threat,No identificado,"Dejaron una nota en su casa que decía “No entiendes pendeja asta k te metamos unos plomazos. Las muertas no ganan. Para Josefina Meza”,",2018-06-17,Queretaro,Querétaro,22,14,22,2368467,1211647,1156820,1233080,486467,691682,475.4489337822671,10.072177328843996,927.4444444444445,3.61679012345679,,
112,MIC-2018-06-18,94,105,Party,Miguel Amezcua Manzo,Male,PRI,,,,,Candidato del PRI a alcalde de Tangamandapio,,,Candidato(a),Ex-Diputado(a),,Municipal,Elections and Campaigns,Armed Attack,Comando armado,,2018-06-18,Michoacan_de_Ocampo,Tangamandapio,16,84,16,4748846,2442505,2306341,2296059,1784629,1197488,1352.850166481687,8.089049204587496,635.433962264151,3.633529411764706,,
113,OAX-2018-06-18,95,106,Party,Juanita Arcelia Cruz Cruz,Female,MORENA,,,,,Candidata a alcalde,,,Candidato(a),,,Municipal,Elections and Campaigns,Armed Attack,No identificado,,2018-06-18,Oaxaca,Heroica Ciudad de Huajuapan de León,20,39,20,4132148,2157305,1974843,1825593,1215990,1054399,1247.6970552642194,7.563336022589754,633.5691811214199,3.587277127874143,252892.486,Oaxaca
114,OAX-2018-06-19,96,107,Authority,Lucio Rodríguez Pérez,Male,No disponible,,,,,Ex-Alcalde,,,Ex-Alcalde(sa),,,Municipal,Executive,Murder,No identificado,,2018-06-19,Oaxaca,Santo Domingo Teojomulco,20,516,20,4132148,2157305,1974843,1825593,1215990,1054399,1247.6970552642194,7.563336022589754,633.5691811214199,3.587277127874143,252892.486,Oaxaca
115,MIC-2018-06-20,97,108,Party,Omar Gómez Lucatero,Male,INDEPENDIENTE,,,,,Candidato independiente a alcalde de Aguilil,,,Candidato(a),,,Municipal,Elections and Campaigns,Murder,Sujeto(s) armado(s),,2018-06-20,Michoacan_de_Ocampo,Aguililla,16,2,16,4748846,2442505,2306341,2296059,1784629,1197488,1352.850166481687,8.089049204587496,635.433962264151,3.633529411764706,,
116,CHP-2018-06-21,98,109,Authority,Julio Pulido López,Male,PVEM,,,,No,Ex-Alcalde,,,Ex-Alcalde(sa),,,Municipal,Executive,Threat,Sujeto(s) armado(s),,2018-06-21,Chiapas,La Trinitaria,7,99,7,5543828,2837881,2705947,2501341,1814782,1355791,1050.0,7.681076703191996,807.2439256788947,4.093720819437827,261684.516,Chiapas
117,MIC-2018-06-21,99,110,Party,Fernando Ángeles Juárez,Male,PRD,,,,,Candidato del PRD a alcalde de Ocampo,,,Candidato(a),,,Municipal,Elections and Campaigns,Murder,Sujeto(s) armado(s),,2018-06-21,Michoacan_de_Ocampo,Ocampo,16,61,16,4748846,2442505,2306341,2296059,1784629,1197488,1352.850166481687,8.089049204587496,635.433962264151,3.633529411764706,,
118,OAX-2018-06-21,100,111,Party,Nancy Benitez Zárate,Female,MORENA,PT,PES,,Sí,Candidatoa a alcalde,,,Candidato(a),,,Municipal,Elections and Campaigns,Armed Attack,No identificado,,2018-06-21,Oaxaca,Santa Cruz Xoxocotlán,20,385,20,4132148,2157305,1974843,1825593,1215990,1054399,1247.6970552642194,7.563336022589754,633.5691811214199,3.587277127874143,252892.486,Oaxaca
119,TAM-2018-06-25,101,112,Party,Leonardo Díaz Flores,Male,MORENA,,,,,Colaborador de campaña de Candidato a alcalde,,,Militante,,,Municipal,Elections and Campaigns,Murder,Crimen Organizado,,2018-06-25,Tamaulipas,Miguel Alemán,28,25,28,3527735,1791595,1736140,1737175,713859,924944,1029.1824491819534,9.782062469013386,662.7416955875062,3.1999603371343577,517419.862,Tamaulipas
120,OAX-2018-06-26,102,113,Party,Emigdio López Avendaño,Male,MORENA,,,,,Candidato a diputación local,,,Candidato(a),,,State,Elections and Campaigns,Murder,No identificado,,2018-06-26,Oaxaca,San Vicente Coatlán,20,534,20,4132148,2157305,1974843,1825593,1215990,1054399,1247.6970552642194,7.563336022589754,633.5691811214199,3.587277127874143,252892.486,Oaxaca
